camper_id,park_id,park,visit,mountain,beach,cost,time
443,5,Scusset Beach,0,0,1,99.34667651466754,40.62956159758925
444,1,Mount Greylock,0,1,0,77.681707079754,365.46174768465073
444,2,October Mountain,0,1,0,99.34000209498292,303.95888252374544
444,3,Horseneck Beach,0,0,1,93.01299162173358,91.99863984423378
444,4,Salisbury Beach,1,0,1,107.37338276692715,76.04588114095853
444,5,Scusset Beach,0,0,1,133.28397050095225,262.32680121836984
445,1,Mount Greylock,1,1,0,75.43028259778816,335.63988406728765
445,2,October Mountain,0,1,0,74.29291049458058,149.77280303378717
445,3,Horseneck Beach,0,0,1,116.84258873640283,431.3366372537365
445,4,Salisbury Beach,0,0,1,129.03583647067347,394.99996248473605
445,5,Scusset Beach,0,0,1,118.39030391983977,205.97669206230134
446,1,Mount Greylock,0,1,0,63.5387327054525,310.2798565571067
446,2,October Mountain,0,1,0,112.8932910680256,630.1000925016949
446,3,Horseneck Beach,0,0,1,98.49243186292689,163.2000508520243
446,4,Salisbury Beach,1,0,1,117.03187245662645,262.51323193001707
446,5,Scusset Beach,0,0,1,106.29411617950261,129.732239705728
447,1,Mount Greylock,0,1,0,121.20336353192235,662.4665368359829
447,2,October Mountain,0,1,0,98.14873080842372,343.3065865650568
447,3,Horseneck Beach,0,0,1,87.17832322932402,39.10763771690351
447,4,Salisbury Beach,1,0,1,101.64800396521207,45.08453241330808
447,5,Scusset Beach,0,0,1,131.89291156604196,320.888283438177
448,1,Mount Greylock,1,1,0,59.13612432024948,180.92712912729291
448,2,October Mountain,0,1,0,91.91865638440018,293.45435003026046
448,3,Horseneck Beach,0,0,1,110.03117385751848,261.56187187247457
448,4,Salisbury Beach,0,0,1,134.4842967793459,305.2299625933979
448,5,Scusset Beach,0,0,1,117.68163697449181,201.73324168154235
449,1,Mount Greylock,1,1,0,39.91934386134068,3.4209269274961707
449,2,October Mountain,0,1,0,59.36317537734382,15.476283451037476
449,3,Horseneck Beach,0,0,1,121.899173568522,473.5431929640426
449,4,Salisbury Beach,0,0,1,132.3194480123847,395.8445891470991
449,5,Scusset Beach,0,0,1,130.57293246283655,402.6441743482553
450,1,Mount Greylock,0,1,0,70.46555140597295,389.3874711463073
450,2,October Mountain,0,1,0,92.31711962775212,409.57176628733356
450,3,Horseneck Beach,0,0,1,89.42391093409559,76.92651453266478
450,4,Salisbury Beach,0,0,1,105.27106674679564,82.86201822462789
450,5,Scusset Beach,1,0,1,102.59928194171178,57.88961822586968
451,1,Mount Greylock,1,1,0,48.17538771600701,78.66687906044707
451,2,October Mountain,0,1,0,65.67821108231786,84.03716425212487
451,3,Horseneck Beach,0,0,1,109.21073615370754,320.7862837052565
451,4,Salisbury Beach,0,0,1,133.40665633285974,340.6320836771575
451,5,Scusset Beach,0,0,1,122.89493750690454,293.08866629874626
452,1,Mount Greylock,0,1,0,55.361428015313706,257.21246227034015
452,2,October Mountain,0,1,0,74.56962781358845,250.36433803875096
452,3,Horseneck Beach,0,0,1,91.50746898915918,117.34678483701504
452,4,Salisbury Beach,0,0,1,105.93324591554492,129.31009410794476
452,5,Scusset Beach,1,0,1,106.81724377778757,172.97705892788673
453,1,Mount Greylock,0,1,0,59.047665676721266,159.36038529160905
453,2,October Mountain,0,1,0,74.98677185236656,133.87170800179373
453,3,Horseneck Beach,0,0,1,113.39017562112568,269.7345314778951
453,4,Salisbury Beach,1,0,1,125.00110888672458,190.80806869355368
453,5,Scusset Beach,0,0,1,130.1818285756266,245.45781608488045
454,1,Mount Greylock,0,1,0,65.71846660833701,435.005032977669
454,2,October Mountain,1,1,0,84.95242243867497,396.99802849965624
454,3,Horseneck Beach,0,0,1,95.4224324018684,206.3303079233016
454,4,Salisbury Beach,0,0,1,105.04456574433505,116.80510986442354
454,5,Scusset Beach,0,0,1,104.08748743522898,95.83418983949856
455,1,Mount Greylock,1,1,0,59.04421870323088,285.85357646567667
455,2,October Mountain,0,1,0,78.41733522055674,269.24072960777846
455,3,Horseneck Beach,0,0,1,90.20578624787585,98.02064962495554
455,4,Salisbury Beach,0,0,1,107.84272256119186,125.680227120009
455,5,Scusset Beach,0,0,1,104.3404636536709,101.40731708785691
456,1,Mount Greylock,0,1,0,67.93054642508595,386.7817005491157
456,2,October Mountain,0,1,0,75.97006035816852,261.44257577257054
456,3,Horseneck Beach,0,0,1,96.92375278422071,225.88515637975277
456,4,Salisbury Beach,0,0,1,114.44902642149451,211.05465389987103
456,5,Scusset Beach,1,0,1,111.16816940137639,186.11105212022994
457,1,Mount Greylock,0,1,0,53.382333141989,125.16409936063262
457,2,October Mountain,0,1,0,71.70273806770496,149.32991093407907
457,3,Horseneck Beach,1,0,1,106.86575678976045,305.9412623661658
457,4,Salisbury Beach,0,0,1,118.80278598549238,196.21904134230365
457,5,Scusset Beach,0,0,1,119.84744303871577,261.5967489213863
458,1,Mount Greylock,1,1,0,60.28738785370453,214.20670603959337
458,2,October Mountain,0,1,0,78.55611595174865,221.2266441293409
458,3,Horseneck Beach,0,0,1,100.78353121033524,209.55587160833653
458,4,Salisbury Beach,0,0,1,112.66454545616375,160.27644414451794
458,5,Scusset Beach,0,0,1,110.90351449455737,134.99270582224813
459,1,Mount Greylock,0,1,0,62.95795556283457,310.4906204191649
459,2,October Mountain,0,1,0,67.55992081674316,170.88985787956526
459,3,Horseneck Beach,0,0,1,98.45712530952686,271.8532018492165
459,4,Salisbury Beach,1,0,1,113.61835961195584,292.8230242545991
459,5,Scusset Beach,0,0,1,115.19227172580794,332.4149360838801
460,1,Mount Greylock,0,1,0,54.71136836858255,147.55500888736725
460,2,October Mountain,0,1,0,91.70224017315122,334.2064469611288
460,3,Horseneck Beach,1,0,1,104.61792384324342,246.51524296978292
460,4,Salisbury Beach,0,0,1,115.88139341819407,251.2778203319495
460,5,Scusset Beach,0,0,1,119.92237457484407,254.50725698772064
461,1,Mount Greylock,0,1,0,68.42137800712305,420.80311982214
461,2,October Mountain,0,1,0,81.17488901321394,399.51529129245864
461,3,Horseneck Beach,0,0,1,86.1588657166305,41.130509483466255
461,4,Salisbury Beach,1,0,1,101.30736571524248,61.737998916449094
461,5,Scusset Beach,0,0,1,99.18735920809627,31.838021254306252
462,1,Mount Greylock,0,1,0,46.4670663685616,87.729935120188415
462,2,October Mountain,0,1,0,72.60682256001986,168.4364847148111
462,3,Horseneck Beach,0,0,1,120.85674082687255,333.0298577388923
462,4,Salisbury Beach,0,0,1,128.22451005709445,280.0083143029484
462,5,Scusset Beach,1,0,1,128.12564520275814,293.6048887524816
463,1,Mount Greylock,0,1,0,56.63740038241281,192.3624047376547
463,2,October Mountain,0,1,0,70.97655066680083,155.06820258263295
463,3,Horseneck Beach,1,0,1,100.77411019353218,209.6179606904115
463,4,Salisbury Beach,0,0,1,123.55362912593444,303.06124201330715
463,5,Scusset Beach,0,0,1,110.71620784513928,213.68625106249655
464,1,Mount Greylock,1,1,0,52.15480548947663,164.17664292672282
464,2,October Mountain,0,1,0,71.92525329822718,172.87631611023738
464,3,Horseneck Beach,0,0,1,95.45145330282614,159.5488149271027
464,4,Salisbury Beach,0,0,1,110.67250952788713,187.25806607822292
464,5,Scusset Beach,0,0,1,110.04128150154423,172.6130578125289
465,1,Mount Greylock,1,1,0,57.17600285567735,250.87724969098872
465,2,October Mountain,0,1,0,75.52066683513634,215.99649171846224
465,3,Horseneck Beach,0,0,1,95.04655881004929,165.08530209121056
465,4,Salisbury Beach,0,0,1,109.74205093698319,176.15470144109662
465,5,Scusset Beach,0,0,1,113.13940077099767,191.9090214305894
466,1,Mount Greylock,0,1,0,61.01684032031938,207.12000696357651
466,2,October Mountain,0,1,0,80.71884988955523,238.40783426391675
466,3,Horseneck Beach,1,0,1,102.08016811243287,203.5385576096221
466,4,Salisbury Beach,0,0,1,113.40657575601153,172.815674471494
466,5,Scusset Beach,0,0,1,121.13421914740256,242.8748799615229
467,1,Mount Greylock,0,1,0,72.95991788009229,290.5721355833821
467,2,October Mountain,0,1,0,83.85540852699727,295.39009678595835
467,3,Horseneck Beach,1,0,1,97.72700996470559,169.38872288511908
467,4,Salisbury Beach,0,0,1,111.85713935515611,145.46701991114352
467,5,Scusset Beach,0,0,1,116.91240868794162,196.79850864012062
468,1,Mount Greylock,0,1,0,63.34613882238018,424.08761988497565
468,2,October Mountain,0,1,0,83.00474095207073,315.54817242390106
468,3,Horseneck Beach,0,0,1,85.56204799641795,42.989515977844384
468,4,Salisbury Beach,1,0,1,101.81392908166755,61.59048311031738
468,5,Scusset Beach,0,0,1,101.4766972506232,62.966068193231656
469,1,Mount Greylock,0,1,0,50.87990490524938,155.65109958209555
469,2,October Mountain,1,1,0,69.25755220615751,154.3443736759259
469,3,Horseneck Beach,0,0,1,103.05174840248853,249.13295111754775
469,4,Salisbury Beach,0,0,1,118.19347140344746,238.41470048168773
469,5,Scusset Beach,0,0,1,117.89324633157625,315.8360696294308
470,1,Mount Greylock,0,1,0,66.35970898453161,300.9278650370434
470,2,October Mountain,1,1,0,70.42507699056958,170.32123356670954
470,3,Horseneck Beach,0,0,1,108.48345060365537,262.70824551549174
470,4,Salisbury Beach,0,0,1,118.56218448624256,273.1462392640803
470,5,Scusset Beach,0,0,1,121.02028159852475,230.32673576760496
471,1,Mount Greylock,0,1,0,58.0196176537175,126.82076883360837
471,2,October Mountain,0,1,0,83.86443377868818,197.68530058639007
471,3,Horseneck Beach,1,0,1,126.64354307908442,356.989127348063
471,4,Salisbury Beach,0,0,1,135.90947984973775,219.9554929502456
471,5,Scusset Beach,0,0,1,167.57301798250455,420.7100249101577
472,1,Mount Greylock,0,1,0,79.77215875238203,719.8129925498118
472,2,October Mountain,0,1,0,64.71800400661793,104.32864065787929
472,3,Horseneck Beach,1,0,1,100.07205654215993,268.09278455001544
472,4,Salisbury Beach,0,0,1,114.681343313036,302.2217391736955
472,5,Scusset Beach,0,0,1,113.53639613844076,229.6872735949525
473,1,Mount Greylock,0,1,0,60.660590279950206,307.7468551495211
473,2,October Mountain,0,1,0,78.6874468036847,353.61008324851895
473,3,Horseneck Beach,0,0,1,85.78348625726852,46.75405414217764
473,4,Salisbury Beach,0,0,1,98.92097109592083,21.36067277580862
473,5,Scusset Beach,1,0,1,100.69093712554313,74.71381911673302
474,1,Mount Greylock,0,1,0,45.55012865088415,65.65239439148866
474,2,October Mountain,0,1,0,64.29950565959288,83.8048432645079
474,3,Horseneck Beach,0,0,1,107.40942952506448,283.03809998987657
474,4,Salisbury Beach,1,0,1,121.69915344924198,308.0871212606409
474,5,Scusset Beach,0,0,1,122.56121254680772,363.35898935291453
475,1,Mount Greylock,0,1,0,59.75188650653966,309.3471598510431
475,2,October Mountain,0,1,0,78.46891795028968,236.34047662540397
475,3,Horseneck Beach,0,0,1,90.10875669631977,96.45631722768428
475,4,Salisbury Beach,0,0,1,104.23136623401149,82.41903909859626
475,5,Scusset Beach,1,0,1,105.88822260590251,136.92155047506813
476,1,Mount Greylock,1,1,0,48.4465544067078,150.9636927987943
476,2,October Mountain,0,1,0,66.36515026146411,138.5269025676683
476,3,Horseneck Beach,0,0,1,99.00209478951986,301.054504272819
476,4,Salisbury Beach,0,0,1,113.98115204005491,218.20208985428047
476,5,Scusset Beach,0,0,1,112.80210525202668,317.72774728014673
477,1,Mount Greylock,0,1,0,47.575344783997004,84.79286644831303
477,2,October Mountain,0,1,0,71.59197172445855,168.9381376566001
477,3,Horseneck Beach,0,0,1,110.4298717393984,260.1627627298182
477,4,Salisbury Beach,0,0,1,204.46698259123212,1128.4616221593294
477,5,Scusset Beach,1,0,1,124.74917914236795,256.71188959629353
478,1,Mount Greylock,0,1,0,62.232485175544696,359.69730760127567
478,2,October Mountain,0,1,0,82.41081365285163,389.33237528375327
478,3,Horseneck Beach,0,0,1,90.01949824422293,87.33047372666083
478,4,Salisbury Beach,0,0,1,105.42454793526726,134.15604937285227
478,5,Scusset Beach,1,0,1,101.1828518094451,76.31107252456985
479,1,Mount Greylock,1,1,0,48.55769009621339,108.78284519400526
479,2,October Mountain,0,1,0,70.55392179852889,131.45056676923423
479,3,Horseneck Beach,0,0,1,103.64354876299888,237.50811288062292
479,4,Salisbury Beach,0,0,1,118.58965534024895,324.3044644079552
479,5,Scusset Beach,0,0,1,119.55651874921503,297.49492882837575
480,1,Mount Greylock,0,1,0,63.75486510252175,289.835830125823
480,2,October Mountain,0,1,0,82.61985926033462,376.9779926781151
480,3,Horseneck Beach,1,0,1,87.36863335327406,57.13115759601458
480,4,Salisbury Beach,0,0,1,102.20935111665072,58.41397138520252
480,5,Scusset Beach,0,0,1,110.63116149147487,151.32428118732963
481,1,Mount Greylock,0,1,0,86.67357565357429,408.1358808582143
481,2,October Mountain,0,1,0,99.2337107809729,292.86602701970247
481,3,Horseneck Beach,0,0,1,93.17736768253225,69.64210306323785
481,4,Salisbury Beach,1,0,1,102.6904378038975,37.30529316060459
481,5,Scusset Beach,0,0,1,101.54962796247304,34.9500736586865
482,1,Mount Greylock,0,1,0,53.73126979173419,205.6029214109552
482,2,October Mountain,0,1,0,71.83112088992128,240.1773491785585
482,3,Horseneck Beach,0,0,1,95.25846970265134,155.92800798881234
482,4,Salisbury Beach,0,0,1,109.38466393341163,166.56491886641717
482,5,Scusset Beach,1,0,1,111.27397347373739,193.5934901536319
483,1,Mount Greylock,1,1,0,54.621936147188585,140.51087142336314
483,2,October Mountain,0,1,0,156.174216123801,873.3344576959865
483,3,Horseneck Beach,0,0,1,111.15447347213177,243.44988410760934
483,4,Salisbury Beach,0,0,1,127.10040625847546,302.0856482357549
483,5,Scusset Beach,0,0,1,128.5423520683688,328.77317234700655
484,1,Mount Greylock,0,1,0,67.96511685336434,325.8112709680853
484,2,October Mountain,0,1,0,98.95005566172134,503.4150112904803
484,3,Horseneck Beach,0,0,1,87.81964318983462,52.0546222023476
484,4,Salisbury Beach,0,0,1,107.04980067514134,92.34035459582007
484,5,Scusset Beach,1,0,1,105.27631743013485,111.28597148139748
485,1,Mount Greylock,1,1,0,62.967342584019065,184.37524344724204
485,2,October Mountain,0,1,0,71.06360738084706,138.48075051067022
485,3,Horseneck Beach,0,0,1,114.92803993169166,290.1956662084344
485,4,Salisbury Beach,0,0,1,129.44057501742662,335.432987747089
485,5,Scusset Beach,0,0,1,127.0627629788365,266.2270669664241
486,1,Mount Greylock,0,1,0,66.2368479500114,340.60516276334835
486,2,October Mountain,0,1,0,85.76992134230784,376.65880271448844
486,3,Horseneck Beach,0,0,1,84.89042527949123,31.38359168019193
486,4,Salisbury Beach,0,0,1,99.22123629966559,26.340943257885073
486,5,Scusset Beach,1,0,1,98.21982744421531,24.24887024184488
487,1,Mount Greylock,0,1,0,58.16357341026324,318.7885628037997
487,2,October Mountain,0,1,0,87.71142611092557,489.3522000993861
487,3,Horseneck Beach,1,0,1,90.458752947467,135.3690461606417
487,4,Salisbury Beach,0,0,1,104.51170335150027,97.97635614660656
487,5,Scusset Beach,0,0,1,103.47199112175336,89.2066717844178
488,1,Mount Greylock,0,1,0,66.2377158967428,443.41979659281213
488,2,October Mountain,0,1,0,84.5453010719249,319.4043340786788
488,3,Horseneck Beach,0,0,1,85.07431776956682,29.50467952188547
488,4,Salisbury Beach,0,0,1,101.3615947190266,60.827398869786315
488,5,Scusset Beach,1,0,1,99.65604938372833,43.04865182357624
489,1,Mount Greylock,1,1,0,56.43467531957759,170.61694945095385
489,2,October Mountain,0,1,0,74.80497578834957,151.4606066518403
489,3,Horseneck Beach,0,0,1,111.58084828359844,245.02065438912584
489,4,Salisbury Beach,0,0,1,119.82183128589293,228.42166396157197
489,5,Scusset Beach,0,0,1,173.06011459276186,814.5808420507135
490,1,Mount Greylock,0,1,0,70.83620156771353,332.38306698386174
490,2,October Mountain,0,1,0,132.33131542298472,912.9219482471957
490,3,Horseneck Beach,0,0,1,88.01563780594196,55.370416167006326
490,4,Salisbury Beach,1,0,1,101.19664800565778,41.32026108319921
490,5,Scusset Beach,0,0,1,106.79650377977592,112.86396849988753
491,1,Mount Greylock,1,1,0,56.67817257502024,218.05097869398114
491,2,October Mountain,0,1,0,75.30869734734962,287.3001984600465
491,3,Horseneck Beach,0,0,1,94.73718799091019,186.10999240731047
491,4,Salisbury Beach,0,0,1,110.54705183853908,199.33455945136342
491,5,Scusset Beach,0,0,1,110.6404889994712,164.15645703550706
492,1,Mount Greylock,1,1,0,51.10829944560396,135.103662675283
492,2,October Mountain,0,1,0,65.46303040895134,96.25025920425963
492,3,Horseneck Beach,0,0,1,120.10489737106118,516.9519446270754
492,4,Salisbury Beach,0,0,1,123.41225906988369,341.3090491388786
492,5,Scusset Beach,0,0,1,126.44003324988584,386.57545472814155
493,1,Mount Greylock,1,1,0,62.5200295968299,166.60178346216233
493,2,October Mountain,0,1,0,75.92136480044087,136.09854301571184
493,3,Horseneck Beach,0,0,1,129.91598903375234,354.0676916350777
493,4,Salisbury Beach,0,0,1,134.5633840422322,259.8879530197135
493,5,Scusset Beach,0,0,1,138.57736601477677,404.74597679254174
494,1,Mount Greylock,1,1,0,57.05911241780399,124.5679696946657
494,2,October Mountain,0,1,0,94.94976607181735,284.081531688861
494,3,Horseneck Beach,0,0,1,110.23958724458444,226.19370687874041
494,4,Salisbury Beach,0,0,1,132.55162929562857,249.8246166805643
494,5,Scusset Beach,0,0,1,143.05055332638872,406.0551956754142
495,1,Mount Greylock,0,1,0,62.899123847635565,303.90347215780724
495,2,October Mountain,0,1,0,82.47548786890407,321.51149982437454
495,3,Horseneck Beach,0,0,1,84.69719904840366,31.87486653380805
495,4,Salisbury Beach,0,0,1,99.60123654167242,32.259038497165164
495,5,Scusset Beach,1,0,1,98.39571394718307,25.101408137006853
496,1,Mount Greylock,0,1,0,50.58679789821805,105.83588745370123
496,2,October Mountain,0,1,0,70.65968360538993,108.66108190856964
496,3,Horseneck Beach,1,0,1,118.55878512280002,246.42072592272856
496,4,Salisbury Beach,0,0,1,134.79492367737276,381.7638078985384
496,5,Scusset Beach,0,0,1,132.89129232712057,250.54363554124416
497,1,Mount Greylock,1,1,0,45.141435959230925,72.84760518181699
497,2,October Mountain,0,1,0,62.579883513406685,62.607990232319715
497,3,Horseneck Beach,0,0,1,108.61666329493109,408.1726307600603
497,4,Salisbury Beach,0,0,1,120.71721965739356,302.5417063028863
497,5,Scusset Beach,0,0,1,121.15354537272725,372.70202188265046
498,1,Mount Greylock,0,1,0,48.23246932546706,98.23849011202049
498,2,October Mountain,0,1,0,65.91923605634828,85.15151547379213
498,3,Horseneck Beach,0,0,1,128.27751486105512,535.327877234193
498,4,Salisbury Beach,0,0,1,125.37448824772659,313.1470509826475
498,5,Scusset Beach,1,0,1,125.35322508794118,302.12898830691506
499,1,Mount Greylock,0,1,0,75.33175344552708,310.02636646666093
499,2,October Mountain,0,1,0,95.7782254422197,324.27884622361614
499,3,Horseneck Beach,0,0,1,96.96621076424175,90.43908018282183
499,4,Salisbury Beach,1,0,1,113.1379601303419,137.7795423485836
499,5,Scusset Beach,0,0,1,114.61989795357447,116.24743129934132
500,1,Mount Greylock,0,1,0,71.79031072312631,418.05014712315875
500,2,October Mountain,0,1,0,84.681618964189,245.43574521858966
500,3,Horseneck Beach,1,0,1,90.13443736194596,68.62540573005748
500,4,Salisbury Beach,0,0,1,104.63054328642453,76.60097534839323
500,5,Scusset Beach,0,0,1,106.16914425965389,99.81490848223149
501,1,Mount Greylock,0,1,0,69.2041969613256,310.12135348908004
501,2,October Mountain,0,1,0,87.62773026494206,330.7119907635048
501,3,Horseneck Beach,0,0,1,86.14115573628737,36.349426619177734
501,4,Salisbury Beach,0,0,1,105.87873294541575,88.341579806361
501,5,Scusset Beach,1,0,1,100.38454914634654,38.361589870774054
502,1,Mount Greylock,0,1,0,56.523492359415144,215.39292914396032
502,2,October Mountain,0,1,0,74.22108177370147,215.42588455661564
502,3,Horseneck Beach,0,0,1,95.44009208671815,155.85739852315723
502,4,Salisbury Beach,1,0,1,109.13209558946767,146.01151071724905
502,5,Scusset Beach,0,0,1,109.75033127404303,170.74643063936512
503,1,Mount Greylock,1,1,0,72.57196487325538,286.3190591792578
503,2,October Mountain,0,1,0,100.40421870142134,347.23088775586734
503,3,Horseneck Beach,0,0,1,107.83058707237595,240.47166129626416
503,4,Salisbury Beach,0,0,1,109.02657288845042,99.37315475369522
503,5,Scusset Beach,0,0,1,106.57041150457438,97.38685795832079
504,1,Mount Greylock,0,1,0,58.69282453454558,224.2307413523585
504,2,October Mountain,1,1,0,82.91632490197851,223.52683588562903
504,3,Horseneck Beach,0,0,1,130.07660778915255,534.8038631874182
504,4,Salisbury Beach,0,0,1,117.74032351989602,209.41752364200127
504,5,Scusset Beach,0,0,1,115.24959903716216,165.79692975635217
505,1,Mount Greylock,0,1,0,67.63846360128264,288.38934503957466
505,2,October Mountain,1,1,0,81.08944289912588,216.02620391033753
505,3,Horseneck Beach,0,0,1,101.16574061599968,211.65897943110787
505,4,Salisbury Beach,0,0,1,114.93890013932584,176.2418040091276
505,5,Scusset Beach,0,0,1,112.72119949428807,141.6785482912736
506,1,Mount Greylock,1,1,0,46.277854079284126,100.30865448574512
506,2,October Mountain,0,1,0,103.47836486717091,628.1866628700861
506,3,Horseneck Beach,0,0,1,102.98391540827693,259.49996951157266
506,4,Salisbury Beach,0,0,1,117.05756532881959,298.2159586090428
506,5,Scusset Beach,0,0,1,115.89968434268746,333.7766720806637
507,1,Mount Greylock,1,1,0,75.36204237348797,423.5348592260248
507,2,October Mountain,0,1,0,92.55480381423246,390.4818242097885
507,3,Horseneck Beach,0,0,1,85.87857275909722,30.5085985653237
507,4,Salisbury Beach,0,0,1,99.99713784286732,25.363173364853676
507,5,Scusset Beach,0,0,1,99.80971193873387,30.70975448899498
508,1,Mount Greylock,0,1,0,87.36920775476658,413.5526418023375
508,2,October Mountain,1,1,0,106.98239390247282,332.95318141424
508,3,Horseneck Beach,0,0,1,93.08077370118006,66.21560045041632
508,4,Salisbury Beach,0,0,1,132.22896198150562,246.0496142870559
508,5,Scusset Beach,0,0,1,98.92399497219527,20.963767787272587
509,1,Mount Greylock,0,1,0,64.44124349281634,327.193066130991
509,2,October Mountain,0,1,0,71.5055082366706,172.82768845281063
509,3,Horseneck Beach,0,0,1,97.11887559492035,170.08256007597194
509,4,Salisbury Beach,1,0,1,111.54500398740751,189.69374836524656
509,5,Scusset Beach,0,0,1,115.38010734596142,259.5385127625587
510,1,Mount Greylock,0,1,0,71.20917588639333,311.15180786816256
510,2,October Mountain,0,1,0,73.94876505689618,136.902126075175
510,3,Horseneck Beach,0,0,1,113.95975579741787,223.39480342363834
510,4,Salisbury Beach,1,0,1,136.27838656855772,266.7748961294102
510,5,Scusset Beach,0,0,1,127.9856567164025,209.4430179501928
511,1,Mount Greylock,1,1,0,68.47028830489683,437.5905343567384
511,2,October Mountain,0,1,0,92.50675719962246,624.8047518502132
511,3,Horseneck Beach,0,0,1,85.69289163717356,38.708376141585376
511,4,Salisbury Beach,0,0,1,103.8155504965415,89.06153879066707
511,5,Scusset Beach,0,0,1,101.1773001091975,67.84033504645055
512,1,Mount Greylock,0,1,0,51.85878439275312,140.3483183958353
512,2,October Mountain,1,1,0,66.60848766609016,84.63453384435023
512,3,Horseneck Beach,0,0,1,225.23797761824676,1539.0203881995621
512,4,Salisbury Beach,0,0,1,130.1726564736822,356.29770859348696
512,5,Scusset Beach,0,0,1,129.08661278654063,288.9463997613432
513,1,Mount Greylock,0,1,0,43.13866493816688,36.37832920367183
513,2,October Mountain,1,1,0,60.63749273294522,28.145494683898086
513,3,Horseneck Beach,0,0,1,120.90548536943179,390.9814571044145
513,4,Salisbury Beach,0,0,1,138.73532631460844,441.43602925283176
513,5,Scusset Beach,0,0,1,130.43502862893942,350.47670923480683
514,1,Mount Greylock,1,1,0,40.29360707208774,6.048869013666839
514,2,October Mountain,0,1,0,59.94738027526825,22.200200506992587
514,3,Horseneck Beach,0,0,1,120.65306906732579,419.34380656377436
514,4,Salisbury Beach,0,0,1,136.80977078135155,362.27186116514804
514,5,Scusset Beach,0,0,1,130.31973087181234,337.45268474557184
515,1,Mount Greylock,0,1,0,47.799406655206305,73.08960924098275
515,2,October Mountain,0,1,0,66.24902763875608,83.75737488414542
515,3,Horseneck Beach,1,0,1,112.23028245793778,242.7318198862264
515,4,Salisbury Beach,0,0,1,127.00091407173002,283.9780457206581
515,5,Scusset Beach,0,0,1,194.9600965126703,925.6339792975642
516,1,Mount Greylock,1,1,0,60.034308597772565,303.25849298412163
516,2,October Mountain,0,1,0,77.69105552507992,343.51479619518227
516,3,Horseneck Beach,0,0,1,96.35965233998051,203.49943864159562
516,4,Salisbury Beach,0,0,1,104.76215608955027,110.31355293803287
516,5,Scusset Beach,0,0,1,115.59222999684991,333.5025531008027
517,1,Mount Greylock,0,1,0,80.90459779080616,437.32053045870555
517,2,October Mountain,1,1,0,89.9808749608309,443.2258284057589
517,3,Horseneck Beach,0,0,1,86.10139768594983,42.20995445422081
517,4,Salisbury Beach,0,0,1,125.86696203557429,321.8767017377764
517,5,Scusset Beach,0,0,1,110.37469131065478,148.43170020579348
518,1,Mount Greylock,1,1,0,45.235947479185775,72.19621649661687
518,2,October Mountain,0,1,0,71.82292885187734,198.7865854127453
518,3,Horseneck Beach,0,0,1,109.12186102848185,393.01939357827985
518,4,Salisbury Beach,0,0,1,123.68637367376577,294.8692295073835
518,5,Scusset Beach,0,0,1,122.43644255340442,378.4307876621516
519,1,Mount Greylock,0,1,0,63.43004252394945,347.15696404200503
519,2,October Mountain,0,1,0,80.45669725074457,328.41205430454664
519,3,Horseneck Beach,0,0,1,84.45317542087923,28.12416425430532
519,4,Salisbury Beach,1,0,1,98.87197968736058,21.01664406957468
519,5,Scusset Beach,0,0,1,99.1969206818149,49.994797061720355
520,1,Mount Greylock,0,1,0,58.66403825577753,301.6201909207239
520,2,October Mountain,0,1,0,80.30621520554496,321.1872434654439
520,3,Horseneck Beach,0,0,1,88.22380079756294,91.79281684609593
520,4,Salisbury Beach,0,0,1,101.80314475213568,70.96468880838937
520,5,Scusset Beach,1,0,1,101.23383843388342,81.50822892845535
521,1,Mount Greylock,0,1,0,48.406434026521296,130.52099785902564
521,2,October Mountain,0,1,0,67.86600259805354,151.3884400071368
521,3,Horseneck Beach,0,0,1,100.4281052107876,254.84717577976838
521,4,Salisbury Beach,0,0,1,115.3386687120921,287.8268066311642
521,5,Scusset Beach,1,0,1,116.8335743571449,336.931272489238
522,1,Mount Greylock,0,1,0,42.503626043268326,52.85708275204059
522,2,October Mountain,0,1,0,62.41369248676609,58.6294054137703
522,3,Horseneck Beach,1,0,1,107.03165564773501,310.847697674012
522,4,Salisbury Beach,0,0,1,125.05397795229828,452.9160716431902
522,5,Scusset Beach,0,0,1,119.47278570912482,336.99572293609106
523,1,Mount Greylock,0,1,0,83.47072449206951,323.9132573542305
523,2,October Mountain,0,1,0,76.87343506371916,183.4174889509362
523,3,Horseneck Beach,0,0,1,111.64038016288812,239.62012918052721
523,4,Salisbury Beach,0,0,1,125.46933718526577,228.50440901333678
523,5,Scusset Beach,1,0,1,129.1121738271104,300.4453366655081
524,1,Mount Greylock,0,1,0,47.1188003705414,58.13748736212322
524,2,October Mountain,0,1,0,61.074869453418856,26.479297691471288
524,3,Horseneck Beach,0,0,1,122.80447778015849,301.9330011120741
524,4,Salisbury Beach,0,0,1,137.7727485582552,313.9690434259065
524,5,Scusset Beach,1,0,1,136.54695842632043,317.12062181999966
525,1,Mount Greylock,1,1,0,42.13395057443849,42.028674782848356
525,2,October Mountain,0,1,0,60.73584544476707,35.55857758240935
525,3,Horseneck Beach,0,0,1,111.8104291431427,467.4144252339824
525,4,Salisbury Beach,0,0,1,123.83096240465312,339.26526619411266
525,5,Scusset Beach,0,0,1,122.92921372417926,347.38806309311593
